,bathrooms,bedrooms,fee,has_photo,pets_allowed,square_feet,latitude,longitude,log_price,amenity_segment
658,1.0,1.0,No,Thumbnail,Both,800,34.7264,-92.348,6.779921907472252,Lifestyle_Recreation
659,1.0,1.0,No,Thumbnail,Both,702,29.7714,-95.4343,6.744059186311348,Basic_Parking
668,2.0,2.0,No,Thumbnail,Both,1195,41.2473,-81.8259,7.313886831633462,Basic_Parking
669,1.0,1.0,No,Thumbnail,Both,672,30.3054,-97.7497,6.7464121285733745,Basic_Parking
679,1.0,1.0,No,Thumbnail,Both,709,41.2318,-73.0586,7.518064181233078,Basic_Parking
689,1.0,2.0,No,Thumbnail,Both,1050,37.8726,-122.2707,8.070906088787819,Low_Amenity
696,1.0,1.0,No,Thumbnail,Both,566,29.7714,-95.4343,6.628041376179533,Low_Amenity
698,1.0,1.0,No,Thumbnail,Both,587,29.4624,-98.5253,7.065613363597717,Basic_Parking
710,1.0,1.0,No,Thumbnail,Both,613,29.4624,-98.5253,6.873163834212518,Basic_Parking
713,1.0,2.0,No,Thumbnail,Both,989,34.1669,-118.8377,7.694392802629421,Basic_Parking
715,1.0,1.0,No,Thumbnail,Both,903,30.3054,-97.7497,7.143617602704121,Basic_Parking
722,1.0,1.0,No,Thumbnail,Both,820,44.5099,-88.0178,6.373319789577012,Basic_Parking
723,1.0,1.0,No,Thumbnail,Both,748,34.4637,-93.0653,6.3818160174060985,Family_Oriented
725,2.0,2.0,No,Thumbnail,Both,1050,34.0372,-118.2972,7.923348211930154,Basic_Parking
726,2.0,3.0,No,Thumbnail,Both,1555,27.7164,-82.4294,7.27931883541462,Low_Amenity
728,2.0,3.0,No,Thumbnail,Both,1400,33.8427,-84.0113,7.170119543449628,Low_Amenity
729,1.0,1.0,No,Thumbnail,Both,850,45.3906,-122.5887,7.146772179452637,Family_Oriented
730,1.0,1.0,No,Thumbnail,Both,931,41.4029,-73.4637,7.421177528595393,Family_Oriented
731,1.0,1.0,No,Thumbnail,Both,720,41.2562,-96.0404,6.79794041297493,Low_Amenity
735,2.0,2.0,No,Thumbnail,Both,1327,41.2205,-112.0172,7.290292882446597,Family_Oriented
736,2.0,2.0,No,Thumbnail,Both,1204,36.0402,-86.6385,7.215239978730097,Basic_Parking
737,1.0,1.0,No,Thumbnail,Both,775,37.0451,-76.3664,6.54965074223381,Family_Oriented
740,2.0,2.0,No,Thumbnail,Both,774,36.0785,-94.1531,6.606650186198215,Family_Oriented
742,1.0,1.0,No,Thumbnail,Both,770,40.4775,-88.9786,6.439350371100098,Family_Oriented
748,1.0,2.0,No,Thumbnail,Both,1010,40.4969,-86.9659,6.508769136971682,Basic_Parking
749,1.0,2.0,No,Thumbnail,Both,342,40.3613,-86.9005,6.175867270105761,Basic_Parking
750,2.0,3.0,No,Thumbnail,Both,1450,34.0505,-81.0098,7.090076835776092,Low_Amenity
751,3.0,3.0,No,Thumbnail,Both,1530,34.119,-81.1962,7.090076835776092,Low_Amenity
752,1.0,2.0,No,Thumbnail,Both,502,33.5178,-112.0848,6.841615476477592,Lifestyle_Recreation
753,1.0,1.0,No,Thumbnail,Both,420,32.2264,-110.9438,6.329720905522696,Lifestyle_Recreation
754,2.0,2.0,No,Thumbnail,Both,1974,41.4029,-73.4637,7.901377353792616,Lifestyle_Recreation
755,2.0,3.0,No,Thumbnail,Both,1196,41.1555,-104.8204,6.570882962339584,Basic_Parking
756,1.0,1.0,No,Thumbnail,Both,712,43.0042,-88.0184,6.956545443151569,Family_Oriented
758,1.0,1.0,No,Thumbnail,Both,728,40.7061,-111.9048,7.1631723908466425,Family_Oriented
759,1.0,2.0,No,Thumbnail,Both,561,35.0462,-85.2352,6.80128303447162,Family_Oriented
762,1.0,1.0,No,Thumbnail,Both,300,41.8625,-87.6825,6.815639990074331,Basic_Parking
763,1.0,1.0,No,Thumbnail,Both,738,38.8738,-77.1055,7.563719668414366,Basic_Parking
764,1.0,2.0,No,Thumbnail,Both,414,38.9118,-77.0132,7.340186835320115,Family_Oriented
765,1.0,1.0,No,Thumbnail,Both,730,28.5163,-81.3644,6.993932975223189,Lifestyle_Recreation
767,1.0,1.0,No,Thumbnail,Both,668,47.3071,-122.3404,7.13966033596492,Basic_Parking
771,1.0,1.0,No,Thumbnail,Both,569,45.6558,-122.5888,7.111512116496157,Lifestyle_Recreation
772,1.0,1.0,No,Thumbnail,Both,733,40.7061,-111.9048,7.237778191923443,Family_Oriented
773,1.0,1.0,No,Thumbnail,Both,690,43.0531,-87.9659,7.16703787691222,Family_Oriented
774,1.0,2.0,No,Thumbnail,Both,796,39.3191,-76.6126,6.852242569051878,Lifestyle_Recreation
775,1.0,1.0,No,Thumbnail,Both,754,33.5178,-112.0848,6.990256500493881,Basic_Parking
776,1.0,1.0,No,Thumbnail,Both,764,33.7848,-84.3922,6.825460036255307,Family_Oriented
777,2.0,2.0,No,Thumbnail,Both,1086,43.1318,-76.2098,7.31455283232408,Family_Oriented
778,1.0,1.0,No,Thumbnail,Both,759,29.5677,-95.521,6.777646593635117,Low_Amenity
779,2.0,3.0,No,Thumbnail,Both,1345,32.7835,-96.6121,7.24422751560335,Low_Amenity
780,2.0,3.0,No,Thumbnail,Both,1767,30.0871,-95.4685,7.27931883541462,Low_Amenity
781,2.0,3.0,No,Thumbnail,Both,1440,29.7714,-95.4343,7.189922170745808,Low_Amenity
782,1.0,1.0,No,Thumbnail,Both,800,42.2711,-83.745,6.866933284461882,Family_Oriented
783,1.0,1.0,No,Thumbnail,Both,729,29.6015,-95.6306,6.807934943699926,Lifestyle_Recreation
822,1.0,1.0,No,Thumbnail,Both,592,29.4624,-98.5253,7.115582126184454,Basic_Parking
823,1.0,1.0,No,Thumbnail,Both,612,30.3054,-97.7497,7.430707082545968,Basic_Parking
824,1.0,1.0,No,Thumbnail,Both,527,30.3054,-97.7497,6.93828448401696,Basic_Parking
835,2.0,2.0,No,Thumbnail,Both,1400,34.164,-118.4984,7.8083230503910555,Basic_Parking
837,1.0,1.0,No,Thumbnail,Both,691,37.9724,-122.3304,7.696667081526462,Low_Amenity
843,1.0,1.0,No,Thumbnail,Cats,225,41.8625,-87.6825,6.849066282633458,Basic_Parking
845,2.0,3.0,No,Thumbnail,Both,1762,30.0021,-95.2555,7.346010209913293,Low_Amenity
846,1.0,1.0,No,Thumbnail,Both,685,47.9338,-122.2052,7.24422751560335,Family_Oriented
847,2.0,2.0,No,Thumbnail,Dogs,932,47.7974,-122.2037,7.271703706887368,Family_Oriented
848,2.0,4.0,No,Thumbnail,Both,1449,47.8318,-122.2834,7.506042178518122,Family_Oriented
849,2.0,2.0,No,Thumbnail,Both,915,37.7599,-122.4379,8.496173824192162,Low_Amenity
850,1.0,2.0,No,Thumbnail,Both,713,39.1478,-94.5689,6.923628628138427,Family_Oriented
851,1.0,1.0,No,Thumbnail,Both,759,28.6921,-81.5149,7.0825485693553,Family_Oriented
853,1.0,1.0,No,Thumbnail,Both,727,30.4601,-84.2714,6.704414354964107,Family_Oriented
854,1.0,2.0,No,Thumbnail,Both,515,39.1471,-86.5136,7.02197642307216,Family_Oriented
855,1.0,1.0,No,Thumbnail,Both,550,39.1471,-86.5136,6.7464121285733745,Family_Oriented
857,1.0,2.0,No,Thumbnail,Cats,958,45.5509,-94.1725,6.679599185844383,Low_Amenity
859,1.0,1.0,No,Thumbnail,Both,728,42.6808,-89.0286,6.836259277277067,Family_Oriented
860,1.0,1.0,No,Thumbnail,Both,530,35.1825,-111.6031,7.226936018493289,Family_Oriented
863,1.0,2.0,No,Thumbnail,Cats,1080,40.8062,-96.6778,6.893656354602635,Family_Oriented
864,2.0,2.0,No,Thumbnail,Both,880,40.3613,-86.9005,6.621405651764134,Family_Oriented
866,1.0,1.0,No,Thumbnail,Both,990,40.3613,-86.9005,6.956545443151569,Basic_Parking
867,1.0,1.0,No,Thumbnail,Both,550,40.4969,-86.9659,6.455198563340122,Basic_Parking
868,1.0,2.0,No,Thumbnail,Both,800,39.76,-94.8272,6.447305862541213,Basic_Parking
869,1.0,1.0,No,Thumbnail,Both,752,30.5007,-90.476,6.892641641172089,Family_Oriented
870,1.0,1.0,No,Thumbnail,Cats,640,43.4614,-88.8407,6.26530121273771,Low_Amenity
871,2.0,3.0,No,Thumbnail,Cats,1473,43.7815,-88.4411,6.706862336602747,Low_Amenity
873,2.0,3.0,No,Thumbnail,Both,2328,39.6391,-86.3099,7.2078598714324755,Low_Amenity
875,1.0,1.0,No,Thumbnail,Both,790,38.8562,-104.772,6.962243464266207,Family_Oriented
876,1.0,1.0,No,Thumbnail,Both,608,43.0531,-87.9659,6.654152520183219,Basic_Parking
877,1.0,1.0,No,Thumbnail,Both,747,44.9368,-93.3605,7.327123292259293,Family_Oriented
878,1.0,3.0,No,Thumbnail,Both,1020,45.2764,-92.9901,7.198931240688173,Family_Oriented
879,1.0,1.0,No,Thumbnail,Both,670,39.736,-104.9819,7.0909098220799835,Family_Oriented
880,1.0,1.0,No,Thumbnail,Both,688,36.1554,-115.1733,6.836259277277067,Family_Oriented
882,1.0,1.0,No,Thumbnail,Cats,611,61.1723,-149.8414,6.673297967767654,Low_Amenity
884,1.0,1.0,No,Thumbnail,Both,780,45.5509,-94.1725,6.93828448401696,Low_Amenity
885,1.0,1.0,No,Thumbnail,Both,561,32.8212,-96.7853,6.866933284461882,Family_Oriented
886,1.0,1.0,No,Thumbnail,Both,651,32.8212,-96.7853,6.9411900550683745,Family_Oriented
887,1.0,1.0,No,Thumbnail,Both,420,32.8212,-96.7853,6.7464121285733745,Family_Oriented
888,1.0,1.0,No,Thumbnail,Both,940,38.7999,-77.1072,7.430114138561801,Family_Oriented
889,1.0,1.0,No,Thumbnail,Both,336,28.0076,-82.4792,7.003065458786462,Basic_Parking
890,1.0,2.0,No,Thumbnail,Both,506,36.137,-86.783,7.396948602621014,Family_Oriented
891,1.0,1.0,No,Thumbnail,Both,661,38.6274,-90.304,6.486160788944089,Family_Oriented
894,1.0,1.0,No,Thumbnail,Both,690,36.0249,-78.4646,6.621405651764134,Family_Oriented
895,1.0,1.0,No,Thumbnail,Both,700,35.9907,-78.9074,6.981934677156389,Family_Oriented
897,2.0,4.0,No,Thumbnail,Both,2673,29.5884,-95.7531,7.4673710669175595,Low_Amenity
899,2.0,3.0,No,Thumbnail,Both,1806,29.925,-95.0704,7.346010209913293,Low_Amenity
900,2.0,3.0,No,Thumbnail,Both,1520,29.7714,-95.4343,7.24422751560335,Low_Amenity
903,1.0,1.0,No,Thumbnail,Both,686,41.8625,-87.6825,7.1891677384203225,Basic_Parking
905,1.0,1.0,No,Thumbnail,Both,777,29.7714,-95.4343,6.927557906278317,Lifestyle_Recreation
906,1.0,1.0,No,Thumbnail,Both,635,29.7714,-95.4343,6.824373670043086,Basic_Parking
920,1.0,1.0,No,Thumbnail,Both,668,33.1993,-97.1268,6.877296071497429,Basic_Parking
927,1.0,1.0,No,Thumbnail,Both,800,32.0245,-81.1067,6.704414354964107,Basic_Parking
960,1.0,1.0,No,Thumbnail,Both,675,29.4624,-98.5253,7.107425474110705,Basic_Parking
965,2.0,3.0,No,Thumbnail,Dogs,1685,32.7025,-97.1196,7.456454555176209,Low_Amenity
975,2.0,4.0,No,Thumbnail,Both,1932,34.0372,-118.2972,8.294299608857235,Low_Amenity
979,1.0,2.0,No,Thumbnail,Both,1023,43.0834,-87.8861,7.104144092987527,Family_Oriented
980,1.0,4.0,No,Thumbnail,Both,885,41.8625,-87.6825,7.638198244285779,Low_Amenity
982,1.0,1.0,No,Thumbnail,Both,748,39.9974,-82.9829,6.957497370876951,Family_Oriented
983,2.0,3.0,No,Thumbnail,Both,1165,35.4796,-80.8231,7.170119543449628,Low_Amenity
984,2.0,3.0,No,Thumbnail,Both,1704,34.9827,-80.5464,7.262628600974241,Low_Amenity
985,1.0,1.0,No,Thumbnail,Both,622,29.7864,-94.9631,6.633318433280377,Family_Oriented
986,1.0,1.0,No,Thumbnail,Dogs,579,29.7714,-95.4343,6.111467339502679,Basic_Parking
987,1.0,2.0,No,Thumbnail,Both,486,32.6197,-117.0226,7.208600337960199,Family_Oriented
988,1.0,1.0,No,Thumbnail,Both,780,33.7848,-84.3922,6.752270376141742,Family_Oriented
989,2.0,3.0,No,Thumbnail,Both,1540,39.7953,-86.1387,7.170119543449628,Low_Amenity
990,1.0,1.0,No,Thumbnail,Both,620,39.0744,-94.5521,6.8308742346461795,Family_Oriented
992,1.0,1.0,No,Thumbnail,Both,935,41.26,-95.8358,6.7464121285733745,Family_Oriented
993,1.0,1.0,No,Thumbnail,Both,774,41.2562,-96.0404,6.918695219020472,Family_Oriented
994,2.0,2.0,No,Thumbnail,Both,1400,41.5346,-72.8083,7.313886831633462,Basic_Parking
995,2.0,3.0,No,Thumbnail,Both,1950,34.0505,-81.0098,7.170119543449628,Low_Amenity
996,1.0,2.0,No,Thumbnail,Both,945,28.6495,-81.2024,7.323170717943469,Lifestyle_Recreation
998,1.0,1.0,No,Thumbnail,Both,812,41.6828,-93.7077,6.79346613258001,Low_Amenity
1001,1.0,3.0,No,Thumbnail,Both,510,37.1892,-93.2908,6.338594078203183,Family_Oriented
1002,1.0,1.0,No,Thumbnail,Both,470,42.9833,-71.4574,7.297091005160418,Family_Oriented
1003,1.0,4.0,No,Thumbnail,Both,523,42.7527,-71.4854,7.035268599281097,Family_Oriented
1004,2.0,3.0,No,Thumbnail,Both,950,61.1521,-149.8508,7.215975002651466,Low_Amenity
1006,1.0,2.0,No,Thumbnail,Both,475,42.5286,-92.4509,6.803505257608338,Family_Oriented
1007,2.0,3.0,No,Thumbnail,Both,2020,28.473,-82.5474,7.346010209913293,Low_Amenity
1008,1.0,1.0,No,Thumbnail,Both,622,41.6675,-83.5837,6.523562306149512,Family_Oriented
1009,1.0,2.0,No,Thumbnail,Cats,325,41.6675,-83.5837,5.786897381366708,Basic_Parking
1012,1.0,1.0,No,Thumbnail,Both,700,40.0054,-75.1415,6.85751406254539,Basic_Parking
1014,1.0,1.0,No,Thumbnail,Cats,600,42.2686,-84.945,6.55250788703459,Basic_Parking
1015,1.0,1.0,No,Thumbnail,Both,756,33.9299,-117.8849,7.802209316247118,Family_Oriented
1016,1.0,2.0,No,Thumbnail,Both,1060,43.0724,-89.4003,7.197435354096591,Low_Amenity
1017,1.0,2.0,No,Thumbnail,Both,1112,43.0724,-89.4003,7.226936018493289,Basic_Parking
1018,1.0,2.0,No,Thumbnail,Both,546,44.9368,-93.3605,7.307202314764738,Higher_Amenities
1021,1.0,0.0,No,Thumbnail,Both,389,45.5091,-122.6449,7.017506142941256,Basic_Parking
1022,2.0,2.0,No,Thumbnail,Both,840,39.3042,-94.9253,6.716594773520978,Family_Oriented
1023,1.0,1.0,No,Thumbnail,Both,605,38.8842,-94.5213,6.516193076042964,Basic_Parking
1024,1.0,3.0,No,Thumbnail,Both,418,41.824,-71.4315,7.607878073278507,Family_Oriented
1025,1.0,1.0,No,Thumbnail,Both,755,35.1211,-89.9517,6.57507584059962,Family_Oriented
1026,1.0,2.0,No,Thumbnail,Both,533,37.53,-77.477,6.943122422819428,Basic_Parking
1027,1.0,2.0,No,Thumbnail,Both,792,41.5835,-93.7597,6.608000625296087,Family_Oriented
1028,1.0,2.0,No,Thumbnail,Both,800,61.1723,-149.8414,6.923628628138427,Low_Amenity
1030,1.0,1.0,No,Thumbnail,Both,790,29.6533,-82.3656,6.999422467507961,Family_Oriented
1031,1.0,1.0,No,Thumbnail,Both,712,40.4146,-104.7321,7.02197642307216,Basic_Parking
1032,1.0,1.0,No,Thumbnail,Both,882,32.8403,-97.0955,6.887552571664617,Lifestyle_Recreation
1033,1.0,3.0,No,Thumbnail,Both,740,38.8738,-77.1055,7.620214770574455,Basic_Parking
1034,1.0,1.0,No,Thumbnail,Both,850,42.2368,-83.6103,6.877296071497429,Family_Oriented
1036,1.0,0.0,No,Thumbnail,Both,408,37.7599,-122.4379,7.822444729489319,Low_Amenity
1037,1.0,1.0,No,Thumbnail,Both,346,47.616,-122.3275,7.412160334945205,Low_Amenity
1038,1.0,1.0,No,Thumbnail,Cats,700,47.8318,-122.2834,7.151485463904735,Lifestyle_Recreation
1039,1.0,1.0,No,Thumbnail,Both,674,28.0076,-82.4792,7.412160334945205,Family_Oriented
1041,1.0,1.0,No,Thumbnail,Both,680,40.1065,-85.6788,6.55250788703459,Family_Oriented
1042,1.0,1.0,No,Thumbnail,Both,760,42.4849,-71.1568,7.714677473800927,Family_Oriented
1043,1.0,1.0,No,Thumbnail,Both,744,42.2711,-83.745,7.1459844677143876,Family_Oriented
1044,2.0,3.0,No,Thumbnail,Both,1603,29.7897,-95.1191,7.24422751560335,Low_Amenity
1045,2.0,3.0,No,Thumbnail,Both,1340,33.9217,-84.8634,7.047517221357296,Low_Amenity
1047,2.0,2.0,No,Thumbnail,Both,1583,33.8785,-84.2487,7.241366283322318,Family_Oriented
1048,1.0,1.0,No,Thumbnail,Both,618,29.7714,-95.4343,7.01211529430638,Basic_Parking
1049,1.0,1.0,No,Thumbnail,Both,635,29.7714,-95.4343,6.927557906278317,Basic_Parking
1103,1.0,1.0,No,Thumbnail,Both,713,30.3054,-97.7497,7.208600337960199,Basic_Parking
1111,2.0,3.0,No,Thumbnail,Both,1140,37.3905,-122.0796,8.517393171418904,Low_Amenity
1114,1.0,2.0,No,Thumbnail,Both,400,30.8542,-96.9773,6.54534966033442,Basic_Parking
1117,1.0,3.0,No,Thumbnail,Both,459,42.0259,-93.6516,6.55250788703459,Family_Oriented
1119,2.0,3.0,No,Thumbnail,Both,2024,33.4373,-112.3818,7.24422751560335,Low_Amenity
1121,1.0,1.0,No,Thumbnail,Both,505,40.8627,-73.987,7.394493107219038,Low_Amenity
1123,1.0,1.0,No,Thumbnail,Both,581,29.7714,-95.4343,6.684611727667927,Family_Oriented
1124,2.0,3.0,No,Thumbnail,Both,1412,27.8492,-82.3155,7.24422751560335,Low_Amenity
1126,1.0,0.0,No,Thumbnail,Both,450,39.1478,-94.5689,6.39024066706535,Basic_Parking
1127,1.0,1.0,No,Thumbnail,Both,505,42.4173,-71.684,7.226936018493289,Family_Oriented
1128,1.0,1.0,No,Thumbnail,Both,650,41.2562,-96.0404,6.470799503782602,Family_Oriented
1129,1.0,1.0,No,Thumbnail,Both,680,29.4624,-98.5253,6.792344427470809,Family_Oriented
1130,1.0,1.0,No,Thumbnail,Both,600,37.7599,-122.4379,8.215006432761575,Low_Amenity
1131,1.0,1.0,No,Thumbnail,Both,735,41.6828,-93.7077,6.752270376141742,Family_Oriented
1133,1.0,4.0,No,Thumbnail,Both,605,37.1892,-93.2908,6.324358962381311,Family_Oriented
1134,1.0,1.0,No,Thumbnail,Both,700,30.6732,-88.1443,6.447305862541213,Family_Oriented
1135,1.0,3.0,No,Thumbnail,Both,1240,43.8449,-88.8405,6.786716950605081,Family_Oriented
1136,1.0,1.0,No,Thumbnail,Both,751,32.4418,-99.7494,6.80903930604298,Family_Oriented
1138,1.0,2.0,No,Thumbnail,Both,1200,43.5329,-96.7265,7.135687347028144,Basic_Parking
1139,1.0,1.0,No,Thumbnail,Both,640,43.5329,-96.7265,6.559615237493242,Family_Oriented
1141,1.0,1.0,No,Thumbnail,Both,610,40.3613,-86.9005,6.311734809152915,Basic_Parking
1143,1.0,2.0,No,Thumbnail,Both,800,39.7078,-86.3938,6.775366090936392,Family_Oriented
1144,2.0,3.0,No,Thumbnail,Both,1907,28.0076,-82.4792,7.52294091807237,Low_Amenity
1145,1.0,1.0,No,Thumbnail,Both,700,41.5927,-93.6276,6.907755278982137,Family_Oriented
1146,2.0,4.0,No,Thumbnail,Both,1891,34.119,-81.1962,7.27931883541462,Low_Amenity
1147,1.0,2.0,No,Thumbnail,Both,735,38.7999,-77.1072,7.166265974133638,Lifestyle_Recreation
1150,1.0,2.0,No,Thumbnail,Both,612,43.0724,-89.4003,6.976348070447749,Family_Oriented
1151,2.0,2.0,No,Thumbnail,Both,1128,45.5223,-122.9416,7.323830566202317,Family_Oriented
1152,1.0,1.0,No,Thumbnail,Both,863,45.4157,-122.5243,7.166265974133638,Family_Oriented
1153,1.0,1.0,No,Thumbnail,Both,572,39.0805,-94.3997,6.508769136971682,Family_Oriented
1154,1.0,1.0,No,Thumbnail,Both,575,39.0744,-94.5521,6.226536669287466,Family_Oriented
1156,1.0,1.0,No,Thumbnail,Both,735,40.047,-86.1379,6.643789733147672,Family_Oriented
1157,1.0,3.0,No,Thumbnail,Both,600,39.7953,-86.1387,6.461468176353717,Family_Oriented
1158,1.0,1.0,No,Thumbnail,Both,850,42.1758,-83.4877,6.6895992691789665,Family_Oriented
1159,1.0,1.0,No,Thumbnail,Both,630,41.8625,-87.6825,7.101675971619444,Low_Amenity
1160,1.0,1.0,No,Thumbnail,Both,741,38.8488,-77.3296,7.395107546562485,Basic_Parking
1161,1.0,3.0,No,Thumbnail,Both,522,42.2081,-70.9524,7.497207223203318,Family_Oriented
1162,1.0,0.0,No,Thumbnail,Both,336,37.7856,-122.4121,7.694392802629421,Basic_Parking
1163,1.0,1.0,No,Thumbnail,Both,786,47.1607,-122.2906,7.135687347028144,Family_Oriented
1164,2.0,3.0,No,Thumbnail,Both,1623,44.9056,-89.5715,6.739336627357174,Low_Amenity
1165,1.0,1.0,No,Thumbnail,Both,560,38.9633,-76.9375,7.057036981697891,Family_Oriented
1167,1.0,1.0,No,Thumbnail,Both,768,37.0451,-76.3664,7.047517221357296,Family_Oriented
1169,1.0,1.0,No,Thumbnail,Both,733,25.7603,-80.3005,7.321188556739478,Basic_Parking
1170,1.0,1.0,No,Thumbnail,Both,426,38.9118,-77.0132,7.666690200080086,Family_Oriented
1171,1.0,1.0,No,Thumbnail,Both,720,42.3739,-71.1155,7.911324018963353,Family_Oriented
1173,2.0,4.0,No,Thumbnail,Both,1738,35.2016,-80.8124,7.297091005160418,Low_Amenity
1174,2.0,3.0,No,Thumbnail,Both,1820,33.9217,-84.8634,7.189922170745808,Low_Amenity
1176,2.0,3.0,No,Thumbnail,Both,1385,32.5285,-97.3119,7.24422751560335,Low_Amenity
1177,2.0,3.0,No,Thumbnail,Both,1202,30.0021,-95.2555,7.1308988302963465,Low_Amenity
1178,2.0,3.0,No,Thumbnail,Both,1064,29.5035,-95.0922,7.313220387090301,Low_Amenity
1179,2.0,3.0,No,Thumbnail,Both,2629,34.0718,-84.2525,7.649692623711514,Family_Oriented
1182,1.0,1.0,No,Thumbnail,Both,543,29.5917,-95.5978,6.827629234502852,Basic_Parking
1186,1.0,1.0,No,Thumbnail,Both,550,32.7876,-117.1265,7.234177179749849,Low_Amenity
1210,2.5,3.0,No,Thumbnail,Both,1430,29.7398,-98.1021,7.346655163176539,Basic_Parking
1217,1.0,1.0,No,Thumbnail,Both,700,32.0245,-81.1067,6.873163834212518,Basic_Parking
1220,2.0,3.0,No,Thumbnail,Both,1800,36.3741,-94.2105,7.493317248862145,Low_Amenity
1229,2.0,2.0,No,Thumbnail,Dogs,1400,38.9118,-77.0132,8.159374736775426,Basic_Parking
1235,1.0,1.0,No,Thumbnail,Both,860,30.3054,-97.7497,7.498869733976931,Basic_Parking
1238,1.0,1.0,No,Thumbnail,Both,528,29.4624,-98.5253,6.962243464266207,Basic_Parking
1254,1.0,1.0,No,Thumbnail,Both,655,29.4624,-98.5253,6.862757913051401,Basic_Parking
1258,1.0,1.0,No,Thumbnail,Both,675,42.0454,-87.6964,7.293697720601438,Basic_Parking
1259,1.0,1.0,No,Thumbnail,Both,719,32.9239,-96.8765,7.154615356913663,Family_Oriented
1260,1.0,1.0,No,Thumbnail,Both,750,43.0724,-89.4003,7.226936018493289,Basic_Parking
1261,1.0,1.0,No,Thumbnail,Both,670,30.0796,-95.617,6.721425700790643,Family_Oriented
1262,2.0,4.0,No,Thumbnail,Both,1351,27.9275,-82.2984,7.346010209913293,Low_Amenity
1263,2.0,4.0,No,Thumbnail,Both,1425,27.9165,-82.2486,7.313220387090301,Low_Amenity
1264,3.0,4.0,No,Thumbnail,Both,1921,33.4015,-84.2813,7.262628600974241,Low_Amenity
1265,1.0,1.0,No,Thumbnail,Cats,800,42.6101,-82.836,6.673297967767654,Family_Oriented
1266,1.0,1.0,No,Thumbnail,Both,579,34.123,-117.3836,7.00397413672268,Basic_Parking
1267,2.0,2.0,No,Thumbnail,Both,1058,34.1873,-119.1738,7.649216319820633,Family_Oriented
1269,1.0,3.0,No,Thumbnail,Both,1050,34.119,-81.1962,7.003065458786462,Low_Amenity
1272,1.0,3.0,No,Thumbnail,Both,515,37.1892,-93.2908,6.320768294250582,Family_Oriented
1273,1.0,2.0,No,Thumbnail,Both,850,61.1723,-149.8414,6.928537818164665,Low_Amenity
1274,1.0,2.0,No,Thumbnail,Both,671,44.041,-123.1254,7.483806687665835,Family_Oriented
1275,2.0,4.0,No,Thumbnail,Both,1500,42.5286,-92.4509,7.313886831633462,Basic_Parking
1278,1.0,1.0,No,Thumbnail,Both,659,29.7714,-95.4343,6.320768294250582,Family_Oriented
1279,2.0,4.0,No,Thumbnail,Both,2015,34.0505,-81.0098,7.2078598714324755,Family_Oriented
1280,2.0,3.0,No,Thumbnail,Both,2702,27.8492,-82.3155,7.424165281042028,Low_Amenity
1281,1.0,2.0,No,Thumbnail,Both,652,34.1594,-118.2498,7.7488913372555315,Family_Oriented
1282,1.0,2.0,No,Thumbnail,Both,550,41.2562,-96.0404,6.415096959171596,Family_Oriented
1283,1.0,1.0,No,Thumbnail,Both,750,39.2017,-94.5884,6.660575149839686,Family_Oriented
1285,1.0,1.0,No,Thumbnail,Both,760,38.0172,-84.4931,6.68586094706836,Family_Oriented
1286,2.0,2.0,No,Thumbnail,Both,900,30.4528,-87.2644,6.85751406254539,Family_Oriented
1287,1.0,1.0,No,Thumbnail,Both,547,41.8625,-87.6825,7.104144092987527,Basic_Parking
1288,1.0,1.0,No,Thumbnail,Both,623,32.8212,-96.7853,7.197435354096591,Family_Oriented
1292,2.0,3.0,No,Thumbnail,Both,1386,43.8449,-88.8405,6.85751406254539,Basic_Parking
1293,1.0,1.0,No,Thumbnail,Both,390,38.9118,-77.0132,7.496097345175956,Family_Oriented
1294,1.0,1.0,No,Thumbnail,Both,672,32.7407,-97.3394,7.002155954403621,Family_Oriented
1295,1.0,3.0,No,Thumbnail,Both,600,33.3898,-111.9272,7.1316985104669115,Family_Oriented
1297,1.0,1.0,No,Thumbnail,Both,500,28.0076,-82.4792,7.3777589082278725,Basic_Parking
1299,2.0,3.0,No,Thumbnail,Both,1402,39.7953,-86.1387,7.003065458786462,Family_Oriented
1300,2.0,3.0,No,Thumbnail,Both,1398,32.7407,-97.3394,7.313220387090301,Low_Amenity
1303,1.0,1.0,No,Thumbnail,Both,530,28.5964,-81.3237,7.047517221357296,Basic_Parking
1304,1.0,1.0,No,Thumbnail,Both,627,29.7714,-95.4343,6.684611727667927,Lifestyle_Recreation
1305,1.0,1.0,No,Thumbnail,Both,737,29.7714,-95.4343,7.052721049232323,Basic_Parking
1319,1.0,2.0,No,Thumbnail,Both,1050,33.5178,-112.0848,7.3752557780097545,Basic_Parking
1331,1.0,1.0,No,Thumbnail,Both,645,36.0723,-79.8196,6.439350371100098,Basic_Parking
1347,1.0,1.0,No,Thumbnail,Both,607,29.4624,-98.5253,7.047517221357296,Basic_Parking
