bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,state,latitude,longitude,amenity_segment,log_price
1.0,1.0,No,Thumbnail,Both,759.0,622,TX,29.7864,-94.9631,Family_Oriented,6.633318433280377
1.0,1.0,No,Thumbnail,Dogs,450.0,579,TX,29.7714,-95.4343,Basic_Parking,6.111467339502679
1.0,1.0,No,Thumbnail,,855.0,662,TX,29.4624,-98.5253,Low_Amenity,6.752270376141742
1.0,1.0,No,Thumbnail,Both,979.0,882,TX,32.8403,-97.0955,Lifestyle_Recreation,6.887552571664617
2.0,3.0,No,Thumbnail,Both,1399.0,1603,TX,29.7897,-95.1191,Low_Amenity,7.24422751560335
1.0,1.0,No,Thumbnail,,1109.0,872,TX,29.4624,-98.5253,Low_Amenity,7.01211529430638
1.0,1.0,No,Thumbnail,Both,1109.0,618,TX,29.7714,-95.4343,Basic_Parking,7.01211529430638
1.0,1.0,No,Thumbnail,Both,1019.0,635,TX,29.7714,-95.4343,Basic_Parking,6.927557906278317
2.0,3.0,No,Thumbnail,Both,1850.0,1898,TX,35.1872,-101.8587,Low_Amenity,7.523481312573497
2.0,2.0,No,Thumbnail,Both,2400.0,1148,TX,30.3054,-97.7497,Low_Amenity,7.783640596221253
1.0,1.0,No,Thumbnail,,1138.0,650,TX,30.3054,-97.7497,Higher_Amenities,7.037905963447182
1.0,1.0,No,Thumbnail,,1145.0,629,TX,30.3054,-97.7497,Higher_Amenities,7.044032897274685
1.0,1.0,No,Thumbnail,,1495.0,903,TX,30.3054,-97.7497,Lifestyle_Recreation,7.310550158534422
1.0,1.0,No,Thumbnail,,870.0,593,TX,30.3054,-97.7497,Lifestyle_Recreation,6.769641976852503
1.0,1.0,No,Thumbnail,,1299.0,508,TX,30.3054,-97.7497,Low_Amenity,7.170119543449628
1.0,1.0,No,Thumbnail,Both,875.0,750,TX,32.7416,-96.2822,Low_Amenity,6.775366090936392
1.0,2.0,No,Thumbnail,,1233.0,560,TX,30.3054,-97.7497,Basic_Parking,7.1180162044653335
1.0,1.0,No,Thumbnail,,1500.0,525,TX,30.3054,-97.7497,Basic_Parking,7.313886831633462
1.0,1.0,No,Thumbnail,,1863.0,637,TX,30.3054,-97.7497,Low_Amenity,7.530479995245536
1.0,1.0,No,Thumbnail,,985.0,802,TX,30.5118,-97.6873,Low_Amenity,6.893656354602635
1.0,1.0,No,Thumbnail,Both,1299.0,799,TX,32.8212,-96.7853,Low_Amenity,7.170119543449628
1.0,1.0,No,Thumbnail,Both,1350.0,713,TX,30.3054,-97.7497,Basic_Parking,7.208600337960199
1.0,1.0,No,Thumbnail,Both,840.0,460,TX,30.3054,-97.7497,Low_Amenity,6.734591659972948
1.0,2.0,No,Thumbnail,,1185.0,547,TX,29.4624,-98.5253,Basic_Parking,7.078341579557671
1.0,2.0,No,Thumbnail,Both,695.0,400,TX,30.8542,-96.9773,Basic_Parking,6.54534966033442
1.0,1.0,No,Thumbnail,Both,799.0,581,TX,29.7714,-95.4343,Family_Oriented,6.684611727667927
1.0,1.0,No,Thumbnail,Both,890.0,680,TX,29.4624,-98.5253,Family_Oriented,6.792344427470809
1.0,1.0,No,Thumbnail,Both,905.0,751,TX,32.4418,-99.7494,Family_Oriented,6.80903930604298
2.0,3.0,No,Thumbnail,Both,1599.0,1723,TX,32.7407,-97.3394,Low_Amenity,7.3777589082278725
2.0,3.0,No,Thumbnail,Both,1399.0,1385,TX,32.5285,-97.3119,Low_Amenity,7.24422751560335
2.0,3.0,No,Thumbnail,Both,1249.0,1202,TX,30.0021,-95.2555,Low_Amenity,7.1308988302963465
2.0,3.0,No,Thumbnail,Both,1499.0,1064,TX,29.5035,-95.0922,Low_Amenity,7.313220387090301
1.0,1.0,No,Thumbnail,Both,922.0,543,TX,29.5917,-95.5978,Basic_Parking,6.827629234502852
1.0,1.0,No,Thumbnail,,700.0,585,TX,29.7714,-95.4343,Lifestyle_Recreation,6.55250788703459
2.5,3.0,No,Thumbnail,Both,1550.0,1430,TX,29.7398,-98.1021,Basic_Parking,7.346655163176539
2.0,2.0,No,Thumbnail,Both,1250.0,1324,TX,33.0476,-96.7467,Low_Amenity,7.1316985104669115
2.0,2.0,No,Thumbnail,Both,1149.0,868,TX,30.5118,-97.6873,Low_Amenity,7.047517221357296
1.0,1.0,No,Thumbnail,,1265.0,679,TX,30.3054,-97.7497,Lifestyle_Recreation,7.143617602704121
1.0,2.0,No,Thumbnail,,1553.0,632,TX,30.3054,-97.7497,Low_Amenity,7.348587530927593
1.0,1.0,No,Thumbnail,,1903.0,571,TX,30.3054,-97.7497,Basic_Parking,7.55171221535131
1.0,1.0,No,Thumbnail,,995.0,673,TX,30.3949,-97.8279,Basic_Parking,6.903747257584598
1.0,1.0,No,Thumbnail,,1191.0,827,TX,30.4973,-97.8276,Higher_Amenities,7.083387847625295
1.0,1.0,No,Thumbnail,,980.0,650,TX,30.3054,-97.7497,Lifestyle_Recreation,6.8885724595653635
1.0,1.0,No,Thumbnail,,1115.0,642,TX,30.3054,-97.7497,Basic_Parking,7.017506142941256
1.0,1.0,No,Thumbnail,Both,1805.0,860,TX,30.3054,-97.7497,Basic_Parking,7.498869733976931
1.0,1.0,No,Thumbnail,,800.0,758,TX,29.7714,-95.4343,Low_Amenity,6.68586094706836
1.0,1.0,No,Thumbnail,Both,1055.0,528,TX,29.4624,-98.5253,Basic_Parking,6.962243464266207
1.0,2.0,No,Thumbnail,,809.0,337,TX,30.3054,-97.7497,Low_Amenity,6.697034247666484
2.0,3.0,No,Thumbnail,Both,1325.0,1134,TX,32.7636,-97.8034,Low_Amenity,7.189922170745808
1.0,1.0,No,Thumbnail,,955.0,720,TX,30.5118,-97.6873,Lifestyle_Recreation,6.862757913051401
1.0,1.0,No,Thumbnail,Both,1875.0,842,TX,32.8212,-96.7853,Low_Amenity,7.53689712956617
1.0,1.0,No,Thumbnail,,1250.0,601,TX,30.3054,-97.7497,Low_Amenity,7.1316985104669115
1.0,1.0,No,Thumbnail,,919.0,720,TX,30.3054,-97.7497,Lifestyle_Recreation,6.824373670043086
4.5,4.0,No,Thumbnail,,2000.0,1783,TX,29.8831,-97.945,Low_Amenity,7.601402334583733
1.0,1.0,No,Thumbnail,Both,1285.0,786,TX,30.3054,-97.7497,Low_Amenity,7.1592919047975645
1.0,1.0,No,Thumbnail,Both,1168.0,740,TX,32.9631,-96.7212,Low_Amenity,7.063903961472068
1.0,1.0,No,Thumbnail,Both,955.0,655,TX,29.4624,-98.5253,Basic_Parking,6.862757913051401
1.0,1.0,No,Thumbnail,Both,1279.0,719,TX,32.9239,-96.8765,Family_Oriented,7.154615356913663
1.0,1.0,No,Thumbnail,Both,829.0,670,TX,30.0796,-95.617,Family_Oriented,6.721425700790643
1.0,1.0,No,Thumbnail,Both,555.0,659,TX,29.7714,-95.4343,Family_Oriented,6.320768294250582
1.0,1.0,No,Thumbnail,Both,1335.0,623,TX,32.8212,-96.7853,Family_Oriented,7.197435354096591
1.0,1.0,No,Thumbnail,Both,1196.0,688,TX,32.9631,-96.7212,Low_Amenity,7.087573705557973
1.0,1.0,No,Thumbnail,Both,1098.0,672,TX,32.7407,-97.3394,Family_Oriented,7.002155954403621
1.0,1.0,No,Thumbnail,,890.0,754,TX,30.7084,-96.347,Low_Amenity,6.792344427470809
2.0,3.0,No,Thumbnail,Both,1499.0,1398,TX,32.7407,-97.3394,Low_Amenity,7.313220387090301
1.0,1.0,No,Thumbnail,,828.0,549,TX,29.4624,-98.5253,Low_Amenity,6.720220155135295
1.0,2.0,No,Thumbnail,,932.0,569,TX,29.4624,-98.5253,Low_Amenity,6.838405200847344
1.0,1.0,No,Thumbnail,Both,799.0,627,TX,29.7714,-95.4343,Lifestyle_Recreation,6.684611727667927
1.0,1.0,No,Thumbnail,Both,1155.0,737,TX,29.7714,-95.4343,Basic_Parking,7.052721049232323
2.0,3.0,No,Thumbnail,Both,795.0,1152,TX,32.0391,-94.8859,Low_Amenity,6.679599185844383
1.0,1.0,No,Thumbnail,,800.0,425,TX,30.3054,-97.7497,Low_Amenity,6.68586094706836
1.0,2.0,No,Thumbnail,,1805.0,522,TX,30.3054,-97.7497,Low_Amenity,7.498869733976931
1.0,1.0,No,Thumbnail,,1565.0,560,TX,30.3054,-97.7497,Higher_Amenities,7.356279876550748
1.0,1.0,No,Thumbnail,,1150.0,610,TX,30.3054,-97.7497,Basic_Parking,7.048386408721883
1.0,1.0,No,Thumbnail,,1110.0,570,TX,30.3054,-97.7497,Lifestyle_Recreation,7.01301578963963
1.0,1.0,No,Thumbnail,,860.0,554,TX,30.3054,-97.7497,Basic_Parking,6.7580945044277305
1.0,1.0,No,Thumbnail,Both,1149.0,607,TX,29.4624,-98.5253,Basic_Parking,7.047517221357296
1.0,1.0,No,Thumbnail,Both,1300.0,561,TX,29.4624,-98.5253,Basic_Parking,7.170888478512505
1.0,1.0,No,Thumbnail,Both,1705.0,759,TX,30.3054,-97.7497,Basic_Parking,7.441906728051625
1.0,1.0,No,Thumbnail,,995.0,600,TX,30.4433,-97.6282,Lifestyle_Recreation,6.903747257584598
1.0,1.0,No,Thumbnail,Both,3855.0,1084,TX,32.8212,-96.7853,Low_Amenity,8.257385655730436
2.0,2.0,No,Thumbnail,Both,1150.0,925,TX,33.1993,-97.1268,Low_Amenity,7.048386408721883
1.0,3.0,No,Thumbnail,Both,1297.0,507,TX,30.3054,-97.7497,Low_Amenity,7.168579897264035
1.0,3.0,No,Thumbnail,Both,1450.0,1460,TX,32.7407,-97.3394,Basic_Parking,7.280008252884188
1.0,1.0,No,Thumbnail,Cats,678.0,660,TX,32.8212,-96.7853,Low_Amenity,6.520621127558696
1.0,1.0,No,Thumbnail,,1035.0,700,TX,29.4624,-98.5253,Low_Amenity,6.943122422819428
1.0,1.0,No,Thumbnail,,1940.0,537,TX,29.4624,-98.5253,Family_Oriented,7.57095858316901
1.0,1.0,No,Thumbnail,Both,834.0,697,TX,29.4624,-98.5253,Family_Oriented,6.727431724850855
1.0,1.0,No,Thumbnail,,425.0,975,TX,29.9142,-93.9383,Basic_Parking,6.054439346269371
1.0,1.0,No,Thumbnail,Both,635.0,550,TX,29.7714,-95.4343,Lifestyle_Recreation,6.455198563340122
1.0,1.0,No,Thumbnail,,1039.0,630,TX,29.4624,-98.5253,Low_Amenity,6.946975992135418
2.0,3.0,No,Thumbnail,Both,1299.0,1520,TX,29.7714,-95.4343,Low_Amenity,7.170119543449628
2.0,3.0,No,Thumbnail,Both,1549.0,1329,TX,32.4797,-96.9807,Low_Amenity,7.346010209913293
2.0,3.0,No,Thumbnail,Both,1275.0,1122,TX,30.0871,-95.4685,Low_Amenity,7.151485463904735
1.0,1.0,No,Thumbnail,Both,985.0,700,TX,29.7714,-95.4343,Family_Oriented,6.893656354602635
1.0,1.0,No,Thumbnail,Both,680.0,504,TX,29.7714,-95.4343,Lifestyle_Recreation,6.523562306149512
1.0,1.0,No,Thumbnail,,745.0,563,TX,29.7714,-95.4343,Lifestyle_Recreation,6.61472560020376
1.0,1.0,No,Thumbnail,,690.0,625,TX,29.7714,-95.4343,Lifestyle_Recreation,6.53813982376767
1.0,0.0,No,Thumbnail,Both,1309.0,548,TX,29.7714,-95.4343,Basic_Parking,7.177782416195197
2.0,4.0,No,Thumbnail,Both,1595.0,1616,TX,30.4337,-95.4703,Low_Amenity,7.3752557780097545
1.0,1.0,No,Thumbnail,,1175.0,760,TX,30.4006,-95.6106,Low_Amenity,7.069874128458572
1.0,2.0,No,Thumbnail,Both,1240.0,905,TX,30.3054,-97.7497,Low_Amenity,7.123672785204607
2.5,3.0,No,Thumbnail,Both,1550.0,1473,TX,29.2828,-94.8253,Low_Amenity,7.346655163176539
1.0,1.0,No,Thumbnail,,1561.0,595,TX,30.3054,-97.7497,Low_Amenity,7.3537223303996315
1.0,0.0,No,Thumbnail,,995.0,425,TX,30.3054,-97.7497,Lifestyle_Recreation,6.903747257584598
1.0,2.0,No,Thumbnail,,881.0,440,TX,30.3054,-97.7497,Lifestyle_Recreation,6.782192056006791
1.0,1.0,No,Thumbnail,,1090.0,709,TX,30.3054,-97.7497,Low_Amenity,6.994849985833071
1.0,2.0,No,Thumbnail,,969.0,719,TX,30.5118,-97.6873,Low_Amenity,6.877296071497429
1.0,1.0,No,Thumbnail,,1005.0,681,TX,30.3054,-97.7497,Low_Amenity,6.913737350659685
1.0,1.0,No,Thumbnail,,1075.0,600,TX,30.3054,-97.7497,Lifestyle_Recreation,6.98100574072173
1.0,1.0,No,Thumbnail,,899.0,650,TX,30.3054,-97.7497,Lifestyle_Recreation,6.802394763324311
2.0,3.0,No,Thumbnail,,1875.0,1432,TX,30.4433,-97.6282,Basic_Parking,7.53689712956617
1.0,1.0,No,Thumbnail,,1255.0,750,TX,30.6505,-97.6809,Low_Amenity,7.135687347028144
1.0,1.0,No,Thumbnail,,1145.0,750,TX,30.6505,-97.6809,Low_Amenity,7.044032897274685
1.0,1.0,No,Thumbnail,Both,1390.0,687,TX,32.8212,-96.7853,Low_Amenity,7.237778191923443
1.0,1.0,No,Thumbnail,Both,1299.0,775,TX,30.3054,-97.7497,Basic_Parking,7.170119543449628
1.0,1.0,No,Thumbnail,Both,1964.0,731,TX,30.3054,-97.7497,Basic_Parking,7.583247524303362
1.0,1.0,No,Thumbnail,Both,1451.0,674,TX,30.3054,-97.7497,Basic_Parking,7.280697195384741
1.0,2.0,No,Thumbnail,,940.0,375,TX,30.3054,-97.7497,Basic_Parking,6.846943139585379
1.0,1.0,No,Thumbnail,,879.0,690,TX,30.3054,-97.7497,Basic_Parking,6.779921907472252
1.0,1.0,No,Thumbnail,Both,1455.0,702,TX,32.8212,-96.7853,Low_Amenity,7.283448228756631
1.0,1.0,No,Thumbnail,,1150.0,564,TX,30.3054,-97.7497,Low_Amenity,7.048386408721883
1.0,1.0,No,Thumbnail,,825.0,574,TX,30.3054,-97.7497,Low_Amenity,6.716594773520978
1.0,1.0,No,Thumbnail,,877.0,608,TX,30.4433,-97.6282,Basic_Parking,6.777646593635117
1.0,1.0,No,Thumbnail,,1365.0,900,TX,30.3054,-97.7497,Basic_Parking,7.2196420401307355
2.0,2.0,No,Thumbnail,Both,1755.0,1218,TX,30.3054,-97.7497,Basic_Parking,7.470793774195062
2.0,3.0,No,Thumbnail,Both,1199.0,1129,TX,30.0871,-95.4685,Low_Amenity,7.090076835776092
2.0,2.0,No,Thumbnail,Both,752.0,950,TX,29.7864,-94.9631,Lifestyle_Recreation,6.6240652277998935
1.0,1.0,No,Thumbnail,,915.0,620,TX,29.8831,-97.945,Low_Amenity,6.82001636467413
1.0,1.0,No,Thumbnail,,720.0,250,TX,29.4782,-98.2759,Low_Amenity,6.580639137284949
1.0,1.0,No,Thumbnail,Both,665.0,715,TX,29.7714,-95.4343,Family_Oriented,6.501289670540389
1.0,1.0,No,Thumbnail,Both,1047.0,625,TX,30.3054,-97.7497,Basic_Parking,6.954638864880987
1.0,1.0,No,Thumbnail,Both,1040.0,600,TX,31.8666,-102.3901,Family_Oriented,6.947937068614969
1.0,1.0,No,Thumbnail,Both,1146.0,594,TX,29.6755,-95.4243,Family_Oriented,7.044905117129371
2.0,2.0,No,Thumbnail,Both,1399.0,1204,TX,30.0021,-95.2555,Low_Amenity,7.24422751560335
1.0,1.0,No,Thumbnail,Both,749.0,634,TX,29.7714,-95.4343,Family_Oriented,6.620073206530356
1.0,1.0,No,Thumbnail,Both,718.0,705,TX,29.7714,-95.4343,Basic_Parking,6.577861357721047
1.0,1.0,No,Thumbnail,Both,919.0,781,TX,29.7714,-95.4343,Basic_Parking,6.824373670043086
1.0,0.0,No,Thumbnail,Both,1489.0,685,TX,29.7714,-95.4343,Basic_Parking,7.306531398939505
1.0,1.0,No,Thumbnail,Both,905.0,660,TX,29.7714,-95.4343,Lifestyle_Recreation,6.80903930604298
3.5,4.0,No,Thumbnail,Both,3500.0,3114,TX,31.4884,-97.2262,Low_Amenity,8.160803920954665
2.0,3.0,No,Thumbnail,Both,1495.0,1265,TX,30.1158,-97.2746,Low_Amenity,7.310550158534422
,2.0,No,Thumbnail,Both,650.0,808,TX,35.1872,-101.8587,Low_Amenity,6.478509642208569
1.0,2.0,No,Thumbnail,,1530.0,524,TX,30.3054,-97.7497,Low_Amenity,7.333676395657684
1.0,1.0,No,Thumbnail,,1100.0,630,TX,30.3054,-97.7497,Higher_Amenities,7.00397413672268
1.0,1.0,No,Thumbnail,,940.0,475,TX,30.228,-97.7183,Higher_Amenities,6.846943139585379
1.0,2.0,No,Thumbnail,,1832.0,737,TX,30.3054,-97.7497,Lifestyle_Recreation,7.513709247839705
1.0,1.0,No,Thumbnail,,1099.0,624,TX,30.3054,-97.7497,Lifestyle_Recreation,7.003065458786462
1.0,3.0,No,Thumbnail,Both,1245.0,1275,TX,29.4624,-98.5253,Low_Amenity,7.1276936993473985
1.0,1.0,No,Thumbnail,,1044.0,846,TX,30.3054,-97.7497,Basic_Parking,6.951772164398911
1.0,1.0,No,Thumbnail,,1259.0,772,TX,30.3054,-97.7497,Low_Amenity,7.138866999945524
1.0,2.0,No,Thumbnail,,969.0,450,TX,30.3054,-97.7497,Lifestyle_Recreation,6.877296071497429
1.0,1.0,No,Thumbnail,,1500.0,806,TX,30.3054,-97.7497,Higher_Amenities,7.313886831633462
1.0,1.0,No,Thumbnail,,835.0,500,TX,30.3054,-97.7497,Lifestyle_Recreation,6.728628613084702
1.0,1.0,No,Thumbnail,,1000.0,644,TX,30.3054,-97.7497,Lifestyle_Recreation,6.90875477931522
1.0,1.0,No,Thumbnail,Both,1680.0,753,TX,32.8212,-96.7853,Low_Amenity,7.427144133408616
1.0,2.0,No,Thumbnail,,980.0,750,TX,30.4433,-97.6282,Higher_Amenities,6.8885724595653635
1.0,1.0,No,Thumbnail,Both,1120.0,625,TX,30.1763,-97.7784,Basic_Parking,7.02197642307216
1.0,1.0,No,Thumbnail,,999.0,391,TX,30.3054,-97.7497,Lifestyle_Recreation,6.907755278982137
1.0,1.0,No,Thumbnail,,960.0,540,TX,30.3054,-97.7497,Lifestyle_Recreation,6.8679744089702925
1.5,2.0,No,Thumbnail,Both,780.0,900,TX,31.5887,-94.5735,Low_Amenity,6.660575149839686
2.0,3.0,No,Thumbnail,Both,1675.0,1410,TX,32.59,-96.9436,Low_Amenity,7.424165281042028
1.0,2.0,No,Thumbnail,Both,933.0,950,TX,29.6803,-95.1845,Basic_Parking,6.839476438228843
1.0,1.0,No,Thumbnail,,600.0,748,TX,30.0819,-93.7581,Family_Oriented,6.398594934535208
1.0,1.0,No,Thumbnail,Both,1079.0,700,TX,32.9075,-96.6339,Family_Oriented,6.984716320118266
1.0,1.0,No,Thumbnail,,899.0,671,TX,29.4624,-98.5253,Low_Amenity,6.802394763324311
2.0,2.0,No,Thumbnail,,979.0,1133,TX,29.4624,-98.5253,Low_Amenity,6.887552571664617
1.0,2.0,No,Thumbnail,Both,1156.0,663,TX,32.9631,-96.7212,Low_Amenity,7.053585727193677
1.0,1.0,No,Thumbnail,Both,1400.0,806,TX,29.7714,-95.4343,Family_Oriented,7.244941546337007
1.0,2.0,No,Thumbnail,Both,1075.0,603,TX,32.7407,-97.3394,Family_Oriented,6.98100574072173
2.0,4.0,No,Thumbnail,Both,1749.0,1947,TX,32.5916,-96.8677,Lifestyle_Recreation,7.4673710669175595
2.0,3.0,No,Thumbnail,Both,1499.0,1444,TX,32.7025,-97.1196,Low_Amenity,7.313220387090301
2.0,4.0,No,Thumbnail,Both,1549.0,1927,TX,29.7714,-95.4343,Low_Amenity,7.346010209913293
1.0,1.0,No,Thumbnail,,895.0,600,TX,29.4624,-98.5253,Higher_Amenities,6.79794041297493
1.0,1.0,No,Thumbnail,Both,1315.0,811,TX,29.7714,-95.4343,Lifestyle_Recreation,7.182352111885263
2.0,2.0,No,Thumbnail,,1350.0,1274,TX,29.7714,-95.4343,Lifestyle_Recreation,7.208600337960199
1.0,1.0,No,Thumbnail,Cats,975.0,802,TX,29.7714,-95.4343,Low_Amenity,6.883462586413092
1.0,1.0,No,Thumbnail,Both,1305.0,731,TX,29.7714,-95.4343,Family_Oriented,7.174724309836376
2.0,2.0,No,Thumbnail,,1750.0,761,TX,30.3054,-97.7497,Low_Amenity,7.467942332285852
1.0,2.0,No,Thumbnail,Both,687.0,450,TX,29.6803,-95.1845,Low_Amenity,6.5337888379333435
1.5,2.0,No,Thumbnail,Both,902.0,1000,TX,29.2238,-98.7863,Low_Amenity,6.805722553416985
1.0,2.0,No,Thumbnail,,1325.0,497,TX,30.3054,-97.7497,Low_Amenity,7.189922170745808
1.0,1.0,No,Thumbnail,,1399.0,775,TX,30.3054,-97.7497,Higher_Amenities,7.24422751560335
1.0,1.0,No,Thumbnail,,859.0,487,TX,30.3054,-97.7497,Lifestyle_Recreation,6.756932389247553
1.0,1.0,No,Thumbnail,,1014.0,747,TX,30.3054,-97.7497,Basic_Parking,6.922643891475888
1.0,1.0,No,Thumbnail,,849.0,565,TX,30.3054,-97.7497,Basic_Parking,6.745236349484363
1.0,1.0,No,Thumbnail,,850.0,576,TX,30.3054,-97.7497,Basic_Parking,6.7464121285733745
1.0,1.0,No,Thumbnail,,1368.0,530,TX,30.3054,-97.7497,Low_Amenity,7.221835825288449
1.0,2.0,No,Thumbnail,,1090.0,400,TX,30.3054,-97.7497,Lifestyle_Recreation,6.994849985833071
1.0,1.0,No,Thumbnail,,1270.0,632,TX,30.3054,-97.7497,Low_Amenity,7.147559271189454
1.0,1.0,No,Thumbnail,,1000.0,560,TX,30.3054,-97.7497,Low_Amenity,6.90875477931522
1.0,1.0,No,Thumbnail,,1030.0,700,TX,30.3054,-97.7497,Basic_Parking,6.93828448401696
1.0,1.0,No,Thumbnail,,1544.0,725,TX,30.3054,-97.7497,Basic_Parking,7.3427791893318455
2.0,3.0,No,Thumbnail,Both,1425.0,1662,TX,29.4624,-98.5253,Low_Amenity,7.262628600974241
2.0,4.0,No,Thumbnail,Both,1500.0,1726,TX,30.1213,-93.7711,Low_Amenity,7.313886831633462
1.0,1.0,No,Thumbnail,Both,3036.0,1171,TX,32.8212,-96.7853,Low_Amenity,8.01862546504575
1.0,2.0,No,Thumbnail,,1475.0,564,TX,30.3054,-97.7497,Lifestyle_Recreation,7.297091005160418
1.0,1.0,No,Thumbnail,,1125.0,558,TX,30.3054,-97.7497,Lifestyle_Recreation,7.026426808699636
2.0,3.0,No,Thumbnail,Both,1299.0,1582,TX,29.7714,-95.4343,Low_Amenity,7.170119543449628
1.0,1.0,No,Thumbnail,,807.0,635,TX,29.4624,-98.5253,Low_Amenity,6.694562058521095
1.0,1.0,No,Thumbnail,,1091.0,594,TX,29.4624,-98.5253,Lifestyle_Recreation,6.9957661563048505
1.0,1.0,No,Thumbnail,Both,663.0,745,TX,30.1481,-94.0093,Family_Oriented,6.498282149476434
1.0,1.0,No,Thumbnail,Both,600.0,695,TX,30.1213,-93.7711,Family_Oriented,6.398594934535208
1.0,1.0,No,Thumbnail,Both,575.0,666,TX,29.7714,-95.4343,Family_Oriented,6.3561076606958915
1.0,1.0,No,Thumbnail,Both,1405.0,824,TX,32.8212,-96.7853,Lifestyle_Recreation,7.2485040723706105
1.0,1.0,No,Thumbnail,Both,1165.0,550,TX,32.8212,-96.7853,Family_Oriented,7.061334366910438
2.0,3.0,No,Thumbnail,Both,1249.0,1454,TX,30.0021,-95.2555,Low_Amenity,7.1308988302963465
1.0,1.0,No,Thumbnail,Both,906.0,650,TX,29.5035,-95.0922,Low_Amenity,6.810142450115136
2.0,3.0,No,Thumbnail,Both,1449.0,1218,TX,30.0796,-95.617,Low_Amenity,7.27931883541462
2.0,3.0,No,Thumbnail,Both,1549.0,2446,TX,32.59,-96.9436,Low_Amenity,7.346010209913293
1.0,1.0,No,Thumbnail,Both,849.0,580,TX,29.4624,-98.5253,Low_Amenity,6.745236349484363
3.0,4.0,No,Thumbnail,Both,2395.0,3173,TX,30.5118,-97.6873,Low_Amenity,7.78155595923534
1.0,2.0,No,Thumbnail,Both,1805.0,522,TX,30.3054,-97.7497,Low_Amenity,7.498869733976931
1.0,1.0,No,Thumbnail,Both,1200.0,865,TX,29.4624,-98.5253,Basic_Parking,7.0909098220799835
1.0,1.0,No,Thumbnail,,955.0,625,TX,30.3054,-97.7497,Basic_Parking,6.862757913051401
1.0,1.0,No,Thumbnail,,976.0,590,TX,30.4973,-97.8276,Lifestyle_Recreation,6.884486652042782
1.0,2.0,No,Thumbnail,,900.0,500,TX,30.3054,-97.7497,Low_Amenity,6.803505257608338
1.0,2.0,No,Thumbnail,,1645.0,434,TX,30.3054,-97.7497,Basic_Parking,7.406103381237015
1.0,1.0,No,Thumbnail,,920.0,520,TX,30.5118,-97.6873,Basic_Parking,6.825460036255307
1.0,1.0,No,Thumbnail,,980.0,565,TX,30.3054,-97.7497,Lifestyle_Recreation,6.8885724595653635
1.0,1.0,No,Thumbnail,,1040.0,638,TX,30.3054,-97.7497,Basic_Parking,6.947937068614969
1.0,1.0,No,Thumbnail,,1049.0,725,TX,30.6505,-97.6809,Lifestyle_Recreation,6.956545443151569
1.0,1.0,No,Thumbnail,,985.0,665,TX,30.5118,-97.6873,Basic_Parking,6.893656354602635
1.0,1.0,No,Thumbnail,,1180.0,683,TX,30.3054,-97.7497,Basic_Parking,7.074116816197362
1.0,3.0,No,Thumbnail,,900.0,400,TX,30.3054,-97.7497,Low_Amenity,6.803505257608338
2.0,3.0,No,Thumbnail,Both,1499.0,1438,TX,30.4973,-97.8276,Low_Amenity,7.313220387090301
1.0,1.0,No,Thumbnail,,1200.0,700,TX,30.3054,-97.7497,Basic_Parking,7.0909098220799835
2.0,2.0,No,Thumbnail,,1800.0,964,TX,30.5118,-97.6873,Basic_Parking,7.496097345175956
1.0,1.0,No,Thumbnail,Both,2570.0,755,TX,32.8212,-96.7853,Low_Amenity,7.852050207265889
1.0,3.0,No,Thumbnail,,975.0,400,TX,30.3043,-97.7169,Low_Amenity,6.883462586413092
1.0,1.0,No,Thumbnail,Both,600.0,720,TX,26.19,-97.7023,Low_Amenity,6.398594934535208
1.0,1.0,No,Thumbnail,Both,850.0,600,TX,32.7407,-97.3394,Family_Oriented,6.7464121285733745
2.0,3.0,No,Thumbnail,Both,1349.0,1959,TX,30.0871,-95.4685,Low_Amenity,7.2078598714324755
1.0,1.0,No,Thumbnail,,960.0,558,TX,29.4624,-98.5253,Lifestyle_Recreation,6.8679744089702925
1.0,1.0,No,Thumbnail,,721.0,475,TX,29.9142,-93.9383,Basic_Parking,6.582025138892826
1.0,1.0,No,Thumbnail,Both,400.0,536,TX,29.9142,-93.9383,Family_Oriented,5.993961427306569
1.0,1.0,No,Thumbnail,Both,600.0,700,TX,30.0718,-94.1543,Family_Oriented,6.398594934535208
1.0,1.0,No,Thumbnail,Both,649.0,570,TX,29.7714,-95.4343,Family_Oriented,6.476972362889683
1.0,1.0,No,Thumbnail,Both,1515.0,773,TX,32.8008,-96.8049,Family_Oriented,7.323830566202317
1.0,1.0,No,Thumbnail,Both,1470.0,879,TX,32.0057,-102.1036,Family_Oriented,7.293697720601438
2.0,2.0,No,Thumbnail,Both,1276.0,1013,TX,32.8566,-97.2167,Basic_Parking,7.152268856032539
2.0,3.0,No,Thumbnail,Both,1449.0,1474,TX,29.7398,-98.1021,Low_Amenity,7.27931883541462
2.0,3.0,No,Thumbnail,Both,1399.0,1322,TX,30.0021,-95.2555,Low_Amenity,7.24422751560335
2.0,4.0,No,Thumbnail,Both,1399.0,1672,TX,30.1049,-95.2583,Low_Amenity,7.24422751560335
1.0,0.0,No,Thumbnail,,995.0,529,TX,29.7714,-95.4343,Basic_Parking,6.903747257584598
1.0,1.0,No,Thumbnail,Both,1166.0,752,TX,29.7714,-95.4343,Basic_Parking,7.062191632286556
